link,title,difficulty,distance,elevation_up,elevation_down,duration,speed,gpx_file,distance_gpx
https://www.komoot.com/smarttour/12030889,Aletschgletscher – Gletscherblick loop from Wiler,Expert,16.42,624.84,624.84,358,2.74,2023-05-08_1111577355_GPX Download_ Aletschgletscher – Gletscherblick Runde von Wiler.gpx,16.42
https://www.komoot.com/smarttour/12032124,Am Aletschgletscher – Gletscherblick loop from Wiler,Expert,15.96,701.04,701.04,371,2.57,2023-05-08_1111589348_GPX Download_ Schauenberg – Schöner Weitblick Runde von Turbenthal.gpx,13.09
https://www.komoot.com/smarttour/12031332,Gletscherstube Märjelen – Tälligrattunnel loop from Wiler,Intermediate,10.65,320.04,320.04,198,3.22,2023-05-08_1111578040_GPX Download_ Gletscherstube Märjelen – Gletscherblick Runde von Wiler.gpx,15.8
https://www.komoot.com/smarttour/725044,Tälligrattunnel – Gletscherstube Märjelen loop from Wiler,Intermediate,13.21,411.48,411.48,267,2.9,2023-05-08_1111577467_GPX Download_ Tälligrattunnel – Gletscherstube Märjelen Runde von Wiler.gpx,13.18
https://www.komoot.com/smarttour/355761,Hängebrücke über den Rotten – Fiesch loop from Fiesch,Intermediate,8.48,342.9,342.9,161,3.22,2023-05-08_1111577502_GPX Download_ Hängebrücke über den Rotten – Fiesch Runde von Fiesch.gpx,8.44
https://www.komoot.com/smarttour/87570,Aussicht vom Sidelhorn – Grimselpasshöhe loop from Oberwald,Expert,10.12,556.26,556.26,257,2.41,2023-05-09_1112405453_GPX Download_ Foroglio im Val Bavona – Splüia Bèla Runde von Cavergno.gpx,6.71
https://www.komoot.com/smarttour/725049,Hängebrücke über den Rotten – Dorfplatz Ernen loop from Fieschertal,Intermediate,11.36,358.14,358.14,206,3.38,2023-05-08_1111577712_GPX Download_ Hängebrücke über den Rotten – Dorfplatz Ernen Runde von Fieschertal.gpx,11.34
https://www.komoot.com/smarttour/5435832,Gletscherstube Märjelen – Gletscherblick loop from Wiler,Expert,15.95,952.5,952.5,400,2.41,2023-05-09_1112361012_GPX Download_ Hirzli – Bergrestaurant Runde von Niederurnen.gpx,7.53
https://www.komoot.com/smarttour/1103372,Alter Ortsteil von Bellwald – Aspi-Titter Hängebrücke loop from Bellwald,Expert,8.87,533.4,533.4,202,2.57,2023-05-08_1111578464_GPX Download_ Alter Ortsteil von Bellwald – Aspi-Titter Hängebrücke Runde von Bellwald.gpx,8.78
https://www.komoot.com/smarttour/1720652,Titter – Aspi-Titter Hängebrücke loop from Fieschertal,Expert,9.25,571.5,571.5,223,2.41,2023-05-08_1111578940_GPX Download_ Titter – Aspi-Titter Hängebrücke Runde von Fieschertal.gpx,9.17
https://www.komoot.com/smarttour/1720549,Bellwald alter Ortsteil – Bellwald loop from Bellwald,Intermediate,9.99,373.38,381.0,185,3.22,2023-05-08_1111579179_GPX Download_ Bellwald alter Ortsteil – Bellwald Runde von Bellwald.gpx,9.96
https://www.komoot.com/smarttour/1103484,Wanderpfad an der Binna – Fäld loop from Giesse,Expert,18.51,845.82,845.82,361,3.06,2023-05-08_1111585957_GPX Download_ Nationalpark – Margunet Runde von Tschierv.gpx,9.63
https://www.komoot.com/smarttour/12031947,Bettmerhorn – Gletscherstube Märjelen loop from Wiler,Expert,16.42,861.06,868.68,396,2.41,2023-05-08_1111579248_GPX Download_ Bettmerhorn – Gletscherstube Märjelen Runde von Wiler.gpx,16.25
https://www.komoot.com/smarttour/286044,Mässersee – Maniboden loop from Giesse,Expert,10.99,662.94,662.94,279,2.41,2023-05-08_1111579282_GPX Download_ Mässersee – Maniboden Runde von Giesse.gpx,10.89
https://www.komoot.com/smarttour/12030885,Aletsch Blick – Aletschgletscher loop from Wiler,Expert,18.99,838.2,838.2,409,2.74,2023-05-08_1111579309_GPX Download_ Aletsch Blick – Aletschgletscher Runde von Wiler.gpx,18.85
https://www.komoot.com/smarttour/12031866,Titter – Aspi-Titter Hängebrücke loop from Fiesch,Expert,16.42,784.86,784.86,350,2.9,2023-05-08_1111579959_GPX Download_ Titter – Aspi-Titter Hängebrücke Runde von Fiesch.gpx,16.31
https://www.komoot.com/smarttour/1721385,Mässersee – Geisspfadpass loop from Giesse,Expert,15.87,1066.8,1066.8,442,2.09,2023-05-09_1112380991_GPX Download_ Vue pano Runde von Némiaz.gpx,11.51
https://www.komoot.com/smarttour/12030210,Bettmeralp – Blick ins Rhonetal loop from Wiler,Intermediate,10.8,342.9,342.9,199,3.22,2023-05-08_1111580065_GPX Download_ Bettmeralp – Blick ins Rhonetal Runde von Wiler.gpx,10.77
https://www.komoot.com/smarttour/1721380,Twingischlucht – Ze Binne loop from Lax,Intermediate,15.43,487.68,487.68,281,3.22,2023-05-08_1111592447_GPX Download_ Über den Fluss – Maglio Runde von Novaggio.gpx,5.94
https://www.komoot.com/smarttour/12030934,Gletscherpanorama – Bettmersee loop from Wiler,Expert,22.85,967.74,967.74,446,3.06,2023-05-08_1111580192_GPX Download_ Gletscherpanorama – Bettmersee Runde von Wiler.gpx,22.79
https://www.komoot.com/smarttour/5507877,Elefanten – Zoo Zürich loop from Fluntern,Easy,6.15,91.44,91.44,101,3.7,2023-05-09_1112352526_GPX Download_ Lac des Chavonnes – Lac de Bretaye Runde von Col de Bretaye.gpx,7.78
https://www.komoot.com/smarttour/5509265,Steinerne Bogenbrücke – Loorenkopf Turm loop from Bergstation Dolderbahn,Easy,6.78,182.88,175.26,118,3.38,2023-05-08_1111580263_GPX Download_ Steinerne Bogenbrücke – Loorenkopf Turm Runde von Bergstation Dolderbahn.gpx,6.77
https://www.komoot.com/smarttour/1817425,Loorenkopf Turm – Adlisberg Summit loop from Bergstation Dolderbahn,Easy,4.38,106.68,106.68,75,3.54,2023-05-08_1111580364_GPX Download_ Loorenkopf Turm – Adlisberg Summit Runde von Bergstation Dolderbahn.gpx,4.37
https://www.komoot.com/smarttour/862940,Rigiblick – Aussichtspunkt beim Resiweiher loop from Rigiblick,Intermediate,3.15,99.06,91.44,59,3.22,2023-05-08_1111560647_GPX Download_ Uto-Kulm – Aussichtsplatform Uetliberg Runde von Waldegg.gpx,5.31
https://www.komoot.com/smarttour/12281138,Loorenkopf Turm – Ásványok loop from Bergstation Dolderbahn,Easy,5.28,91.44,83.82,87,3.7,2023-05-08_1111580853_GPX Download_ Loorenkopf Turm – Ásványok Runde von Bergstation Dolderbahn.gpx,5.28
https://www.komoot.com/smarttour/8070938,Loorenkopf Turm – Zürichberg Panorama loop from Fluntern,Intermediate,12.46,251.46,259.08,210,3.54,2023-05-08_1111581073_GPX Download_ Loorenkopf Turm – Zürichberg Panorama Runde von Fluntern.gpx,12.45
https://www.komoot.com/smarttour/1830765,Zoo Zürich – Waldhüsli loop from Fluntern,Intermediate,10.15,198.12,198.12,171,3.54,2023-05-08_1111593044_GPX Download_ Caslano's peak – Schöne Aussicht Runde von Caslano.gpx,8.75
https://www.komoot.com/smarttour/12280056,Loorenkopf Turm – Ásványok loop from Pfaffhausen,Easy,5.12,91.44,83.82,85,3.7,2023-05-08_1111581234_GPX Download_ Loorenkopf Turm – Ásványok Runde von Pfaffhausen.gpx,5.12
https://www.komoot.com/smarttour/1830675,Rastplatz mit Bänken – Loorenkopf Turm loop from Waldhaus Dolder,Intermediate,9.16,190.5,190.5,155,3.54,2023-05-08_1111581277_GPX Download_ Rastplatz mit Bänken – Loorenkopf Turm Runde von Waldhaus Dolder.gpx,9.16
https://www.komoot.com/smarttour/1830770,Steinerne Bogenbrücke – Degenried loop from Bergstation Dolderbahn,Intermediate,7.19,190.5,182.88,125,3.38,2023-05-09_1112389767_GPX Download_ Plage de Promenthoux – Château de Prangins Runde von Prangins.gpx,10.39
https://www.komoot.com/smarttour/12273363,Haupteingang Zoo Zürich – Elefanten loop from Bergstation Dolderbahn,Easy,5.87,91.44,83.82,96,3.7,2023-05-08_1111597092_GPX Download_ Brücke und Wasserfall – Zwei Tobelwanderung Runde von Küsnacht.gpx,11.56
https://www.komoot.com/smarttour/8074047,Loorenkopf Turm – Rastplatz mit Bänken loop from Waldhaus Dolder,Intermediate,8.03,152.4,152.4,134,3.54,2023-05-08_1111596794_GPX Download_ Beobachtungsposten Lauchweid – Lauchflue Runde von Eptingen.gpx,4.96
https://www.komoot.com/smarttour/12277178,Adlisberg Summit – Loorenkopf Turm loop from Bergstation Dolderbahn,Easy,5.39,152.4,144.78,94,3.38,2023-05-08_1111581455_GPX Download_ Adlisberg Summit – Loorenkopf Turm Runde von Bergstation Dolderbahn.gpx,5.38
https://www.komoot.com/smarttour/12281498,Steinerne Bogenbrücke – Adlisberg Summit loop from Fluntern,Easy,5.28,144.78,144.78,93,3.38,2023-05-08_1111581518_GPX Download_ Steinerne Bogenbrücke – Adlisberg Summit Runde von Fluntern.gpx,5.27
https://www.komoot.com/smarttour/1853444,Steinerne Bogenbrücke – Aussicht auf den Zürisee loop from Bergstation Dolderbahn,Intermediate,14.18,236.22,228.6,234,3.7,2023-05-09_1112399171_GPX Download_ Great panorama over the lake – Wandertunnel Runde von Mittelstation Rigi Kaltbad-First.gpx,12.23
https://www.komoot.com/smarttour/5512175,Steinerne Bogenbrücke – Steinbrücke loop from Witikon,Easy,2.57,45.72,45.72,42,3.7,2023-05-08_1111581586_GPX Download_ Steinerne Bogenbrücke – Steinbrücke Runde von Witikon.gpx,2.58
https://www.komoot.com/smarttour/1834914,Loorenkopf Turm – Rastplatz mit Bänken loop from Pfaffhausen,Intermediate,7.18,167.64,167.64,123,3.54,2023-05-08_1111581621_GPX Download_ Loorenkopf Turm – Rastplatz mit Bänken Runde von Pfaffhausen.gpx,7.18
https://www.komoot.com/smarttour/1850339,Waldhüsli – Aussicht auf den Zürichsee loop from Bergstation Dolderbahn,Intermediate,13.12,304.8,304.8,224,3.54,2023-05-09_1112395639_GPX Download_ Kleiner Riffelsee – Matterhornblick am Riffelsee Runde von Riffelberg.gpx,8.42
https://www.komoot.com/smarttour/5513991,Landgasthof Geeren – Liebenstein loop from Pfaffhausen,Easy,6.0,106.68,106.68,100,3.54,2023-05-08_1111581694_GPX Download_ Landgasthof Geeren – Liebenstein Runde von Pfaffhausen.gpx,6.01
https://www.komoot.com/smarttour/5515337,Zürichberg Panorama – Waldhüsli loop from Bergstation Dolderbahn,Intermediate,9.91,236.22,236.22,170,3.54,2023-05-08_1111581726_GPX Download_ Zürichberg Panorama – Waldhüsli Runde von Bergstation Dolderbahn.gpx,9.91
https://www.komoot.com/smarttour/1985893,Lenzerheide Heidsee – Heidsee loop from Valbella,Easy,6.68,45.72,45.72,105,3.86,2023-05-08_1111592531_GPX Download_ Luganer See – Parco San Grato Runde von Carona.gpx,11.01
https://www.komoot.com/smarttour/5508116,Hängebrücke Val Meltger – Hängebrücke loop from Lenzerheide,Intermediate,13.28,434.34,434.34,246,3.22,2023-05-08_1111582375_GPX Download_ Hängebrücke Val Meltger – Hängebrücke Runde von Lenzerheide.gpx,13.25
https://www.komoot.com/smarttour/152501,Hängebrücke Val Meltger – Hängebrücke loop from Lantsch/Lenz,Intermediate,8.3,381.0,381.0,167,3.06,2023-05-08_1111582435_GPX Download_ Hängebrücke Val Meltger – Hängebrücke Runde von Lantsch_Lenz.gpx,8.27
https://www.komoot.com/smarttour/12275271,SCALOTTAS – Berghotel Tgantieni loop from Lenzerheide,Intermediate,12.36,365.76,365.76,220,3.38,2023-05-08_1111582469_GPX Download_ SCALOTTAS – Berghotel Tgantieni Runde von Lenzerheide.gpx,12.35
https://www.komoot.com/smarttour/8071062,Heidsee – Panoramaweg loop from Lenzerheide,Intermediate,11.84,373.38,373.38,212,3.38,2023-05-08_1111582501_GPX Download_ Heidsee – Panoramaweg Runde von Lenzerheide.gpx,11.83
https://www.komoot.com/smarttour/5509540,Panoramaweg – Aussicht loop from Lenzerheide,Intermediate,13.87,480.06,480.06,253,3.22,2023-05-08_1111582534_GPX Download_ Panoramaweg – Aussicht Runde von Lenzerheide.gpx,13.85
https://www.komoot.com/smarttour/12270817,Hängebrücke – Hängebrücke Val Meltger loop from Lantsch/Lenz,Intermediate,7.71,297.18,297.18,144,3.22,2023-05-08_1111582568_GPX Download_ Hängebrücke – Hängebrücke Val Meltger Runde von Lantsch_Lenz.gpx,7.69
https://www.komoot.com/smarttour/12278973,Bahnhof Filisur – Bärentritt loop from Filisur,Expert,17.06,541.02,541.02,330,3.06,2023-05-08_1111582593_GPX Download_ Bahnhof Filisur – Bärentritt Runde von Filisur.gpx,16.95
https://www.komoot.com/smarttour/8072348,Lenzerheide Heidsee – Heidsee loop from Lenzerheide,Intermediate,12.52,335.28,335.28,219,3.38,2023-05-08_1111491739_GPX Download_ Sentiero Cristallina – Val Torta Runde von Bedretto.gpx,12.94
https://www.komoot.com/smarttour/419485,Lenzerheide Heidsee – Seeblick Heidsee loop from Lenzerheide,Expert,16.42,579.12,586.74,304,3.22,2023-05-08_1111582844_GPX Download_ Lenzerheide Heidsee – Seeblick Heidsee Runde von Lenzerheide.gpx,16.4
https://www.komoot.com/smarttour/8071311,Wasserfall – Parpaner Rothorn loop from Lenzerheide,Expert,16.9,1371.6,1371.6,477,2.09,2023-05-09_1112389193_GPX Download_ Les Fruitières de Nyon Runde von St-Cergue.gpx,5.69
https://www.komoot.com/smarttour/12271009,Panoramaweg – Heidsee loop from Lenzerheide,Intermediate,10.57,289.56,289.56,186,3.38,2023-05-08_1111583589_GPX Download_ Panoramaweg – Heidsee Runde von Lenzerheide.gpx,10.56
https://www.komoot.com/smarttour/5508561,Wiesener Viadukt – Station Wiesen loop from Filisur,Intermediate,12.01,342.9,342.9,228,3.22,2023-05-09_1112385617_GPX Download_ Abc – Lac de Salanfe Runde von Miéville.gpx,12.64
https://www.komoot.com/smarttour/1988012,Panoramaweg – Aussicht loop from Lantsch/Lenz,Expert,23.98,670.56,670.56,422,3.38,2023-05-08_1111584390_GPX Download_ Panoramaweg – Aussicht Runde von Lantsch_Lenz.gpx,23.92
https://www.komoot.com/smarttour/207593,Lai Neir – Lais Blos loop from Sur,Intermediate,9.29,441.96,441.96,189,2.9,2023-05-08_1111584426_GPX Download_ Lai Neir – Lais Blos Runde von Sur.gpx,9.23
https://www.komoot.com/smarttour/1988117,Albula-Viadukt I – Albula-Viadukt II loop from Bergün/Bravuogn,Intermediate,13.62,533.4,533.4,290,2.9,2023-05-08_1111586347_GPX Download_ Punt da Gurlaina – Schloss  Tarasp Runde von Scuol-Tarasp.gpx,14.31
https://www.komoot.com/smarttour/1987417,Heidsee – Lenzerheide Heidsee loop from Lenzerheide,Intermediate,10.12,228.6,228.6,172,3.54,2023-05-08_1111584536_GPX Download_ Heidsee – Lenzerheide Heidsee Runde von Lenzerheide.gpx,10.12
https://www.komoot.com/smarttour/12275055,Heidsee mit Blick aufs Rothorn – Heidsee loop from Lenzerheide,Intermediate,12.28,441.96,441.96,227,3.22,2023-05-08_1111584574_GPX Download_ Heidsee mit Blick aufs Rothorn – Heidsee Runde von Lenzerheide.gpx,12.25
https://www.komoot.com/smarttour/1986266,Laj da Palpuogna – Parc Ela loop from Preda,Easy,4.8,160.02,160.02,87,3.22,2023-05-09_1112376584_GPX Download_ Farenbach-Weiher – Guhwilmühle Runde von Elgg.gpx,7.04
https://www.komoot.com/smarttour/12269263,Heidsee – Lenzerheide Heidsee loop from Valbella,Intermediate,8.42,83.82,83.82,134,3.7,2023-05-08_1111584625_GPX Download_ Heidsee – Lenzerheide Heidsee Runde von Valbella.gpx,8.42
https://www.komoot.com/smarttour/1505762,Lac de Tanay-Sonnenliegen – Lac du Taney loop from Miex,Expert,12.09,937.26,937.26,322,2.25,2023-05-08_1111584660_GPX Download_ Lac de Tanay-Sonnenliegen – Lac du Taney Runde von Miex.gpx,11.9
https://www.komoot.com/smarttour/4109627,Lac du Taney – Lac de Tanay-Sonnenliegen loop from Miex,Intermediate,12.42,822.96,822.96,279,2.74,2023-05-08_1111584686_GPX Download_ Lac du Taney – Lac de Tanay-Sonnenliegen Runde von Miex.gpx,12.28
https://www.komoot.com/smarttour/1593975,Champery – Passerelle Belle Étoile loop from Champéry-Village,Intermediate,14.1,632.46,632.46,300,2.9,2023-05-08_1111600864_GPX Download_ Lac des Chavonnes – Lac de Bretaye Runde von Col de Bretaye.gpx,7.78
https://www.komoot.com/smarttour/12050878,Lake Taney – Alamont 1900m loop from Miex,Intermediate,10.24,883.92,883.92,290,2.09,2023-05-08_1111584766_GPX Download_ Lake Taney – Alamont 1900m Runde von Miex.gpx,10.07
https://www.komoot.com/smarttour/7896666,Lake Taney – Lac du Taney loop from Miex,Intermediate,5.63,472.44,464.82,141,2.41,2023-05-08_1111584800_GPX Download_ Lake Taney – Lac du Taney Runde von Miex.gpx,5.54
https://www.komoot.com/smarttour/1593146,Refuge de Chésery – Lac Vert loop from Champery,Expert,13.99,716.28,716.28,302,2.74,2023-05-08_1111585330_GPX Download_ Refuge de Chésery – Lac Vert Runde von Champery.gpx,13.9
https://www.komoot.com/smarttour/1031155,Lac Vert – Refuge de Chésery loop from Champery,Expert,15.76,716.28,716.28,323,2.9,2023-05-08_1111588387_GPX Download_ Monti di Saurù – Capanna Brogoldone Runde von Lumino.gpx,10.46
https://www.komoot.com/smarttour/5432328,Galerie Défago – Immer an der Wand lang  loop from Champery,Expert,8.29,396.24,396.24,183,2.74,2023-05-08_1111585445_GPX Download_ Galerie Défago – Immer an der Wand lang  Runde von Champery.gpx,8.22
https://www.komoot.com/smarttour/1031159,Refuge de Chésery – Lac Vert loop from Morgins,Expert,19.63,784.86,784.86,382,3.06,2023-05-08_1111585505_GPX Download_ Refuge de Chésery – Lac Vert Runde von Morgins.gpx,19.52
https://www.komoot.com/smarttour/7892886,Alpage de la Tovassière – Étang de Sassey loop from Morgins,Expert,16.0,632.46,632.46,302,3.22,2023-05-09_1112378723_GPX Download_ Hegau- und Bodenseeblick – Hagenturm Runde von Bargen.gpx,16.41
https://www.komoot.com/smarttour/710468,Dent de Valerette – Auberge de Chindonne loop from Vérossaz,Intermediate,6.13,449.58,449.58,174,2.09,2023-05-08_1111505448_GPX Download_ Spiez (Kanton Bern) – Strandweg Spiez Runde von Aeschi.gpx,9.42
https://www.komoot.com/smarttour/5432320,Cantine de They – Étang de Sassey loop from Morgins,Easy,6.69,144.78,144.78,114,3.54,2023-05-08_1111585637_GPX Download_ Cantine de They – Étang de Sassey Runde von Morgins.gpx,6.69
https://www.komoot.com/smarttour/4109148,Col Portes de Culet – Pointe de Bellevue loop from Morgins,Intermediate,10.96,708.66,708.66,258,2.57,2023-05-09_1112376126_GPX Download_ Farenbachtobel – Farenbach-Weiher Runde von Elgg.gpx,5.68
https://www.komoot.com/smarttour/4109121,Vue sur les Dents du Midi – Pointe des Mossettes 2277m loop from Champery,Intermediate,12.46,746.76,746.76,285,2.57,2023-05-08_1111585702_GPX Download_ Vue sur les Dents du Midi – Pointe des Mossettes 2277m Runde von Champery.gpx,12.36
https://www.komoot.com/smarttour/1031153,Col de Coux – Aufstieg zum Col de Cou loop from Champery,Intermediate,9.98,434.34,449.58,199,3.06,2023-05-08_1111585729_GPX Download_ Col de Coux – Aufstieg zum Col de Cou Runde von Champery.gpx,9.94
https://www.komoot.com/smarttour/5432872,Refuge Chez Christine – Nearly at Refuge de Bonavau loop from Champery,Expert,15.72,1066.8,1066.8,405,2.25,2023-05-08_1111585773_GPX Download_ Refuge Chez Christine – Nearly at Refuge de Bonavau Runde von Champery.gpx,15.53
https://www.komoot.com/smarttour/12019149,Col Portes de Culet – Aussicht auf Dents du Midi loop from Morgins,Intermediate,8.58,434.34,434.34,172,3.06,2023-05-09_1112386086_GPX Download_ Lac d’Emosson – Les traces des dinosaures Runde von Lac d'Émosson.gpx,15.01
https://www.komoot.com/smarttour/12019126,Glockenspiel – Cantine de They loop from Morgins,Intermediate,8.16,243.84,236.22,145,3.38,2023-05-08_1111599945_GPX Download_ Frunt – Staumauer Runde von Vrin.gpx,9.05
https://www.komoot.com/smarttour/12019872,Signal de Soie – Lac de soi loop from Champery,Expert,15.82,1043.94,1059.18,379,2.57,2023-05-08_1111585865_GPX Download_ Signal de Soie – Lac de soi Runde von Champery.gpx,15.66
https://www.komoot.com/smarttour/12019894,Étang de Sassey – Alpage de la Tovassière loop from Morgins,Intermediate,12.13,396.24,403.86,220,3.38,2023-05-08_1111585928_GPX Download_ Étang de Sassey – Alpage de la Tovassière Runde von Morgins.gpx,12.11
https://www.komoot.com/smarttour/162837,Nationalpark – Margunet loop from Tschierv,Intermediate,9.7,533.4,533.4,201,2.9,2023-05-09_1112388664_GPX Download_ Col de Porte – La Dôle Runde von St-Cergue.gpx,14.78
https://www.komoot.com/smarttour/5509532,Am Munt la Schera – Alp la Schera loop from Tschierv,Expert,18.19,822.96,822.96,422,2.57,2023-05-08_1111585985_GPX Download_ Am Munt la Schera – Alp la Schera Runde von Tschierv.gpx,18.06
https://www.komoot.com/smarttour/366610,Alp la Schera – Am Munt la Schera loop from Tschierv,Expert,17.86,822.96,815.34,424,2.57,2023-05-08_1111586018_GPX Download_ Alp la Schera – Am Munt la Schera Runde von Tschierv.gpx,17.8
https://www.komoot.com/smarttour/370085,Lai da Ova Spin – Alp Grimmels loop from Ponte del Brum,Intermediate,8.75,457.2,449.58,223,2.41,2023-05-08_1111586085_GPX Download_ Lai da Ova Spin – Alp Grimmels Runde von Ponte del Brum.gpx,8.7
https://www.komoot.com/smarttour/1087547,See – Lai Nair loop from San Bastian,Intermediate,13.73,510.54,510.54,262,3.22,2023-05-08_1111586153_GPX Download_ See – Lai Nair Runde von San Bastian.gpx,13.69
https://www.komoot.com/smarttour/628993,Hängebrücke – Hof Zuort loop from Vnà,Intermediate,15.88,563.88,571.5,293,3.22,2023-05-08_1111586193_GPX Download_ Hängebrücke – Hof Zuort Runde von Vnà.gpx,15.84
https://www.komoot.com/smarttour/861506,Alp Grimmels – Lai da Ova Spin loop from Lavin,Intermediate,9.25,464.82,464.82,234,2.41,2023-05-09_1112387374_GPX Download_ Brücke – Schilder Runde von Miéville.gpx,15.17
https://www.komoot.com/smarttour/1727710,Nationalpark – Alp Stabelchod loop from Tschierv,Intermediate,8.79,320.04,320.04,163,3.22,2023-05-09_1112367275_GPX Download_ Rheinuferweg – Rheinfall Runde von Dachsen.gpx,13.59
https://www.komoot.com/smarttour/732881,Fuorcla Funtauna S-charl – Ofenpass loop from Tschierv,Intermediate,10.01,434.34,426.72,227,2.57,2023-05-08_1111402973_GPX Download_ Fuorcla Funtauna S-charl – Ofenpass Runde von Tschierv.gpx,12.01
https://www.komoot.com/smarttour/12268806,Punt da Gurlaina – Schloss Tarasp loop from Scuol-Tarasp,Intermediate,14.36,472.44,472.44,274,3.22,2023-05-09_1112351158_GPX Download_ Berneuse – Refuge de Mayen Runde von Versmont.gpx,15.82
https://www.komoot.com/smarttour/1087616,Prui – Motta Naluns loop from Scuol-Tarasp,Expert,13.89,906.78,906.78,309,2.74,2023-05-08_1111587122_GPX Download_ Prui – Motta Naluns Runde von Scuol-Tarasp.gpx,13.73
https://www.komoot.com/smarttour/861507,Lai da Ova Spin – Hoch über dem Spölbach loop from Ponte del Brum,Intermediate,9.58,342.9,335.28,210,2.74,2023-05-08_1111598045_GPX Download_ Brücke und Wasserfall – Küsnachter Erratikus Runde von Küsnacht.gpx,7.21
https://www.komoot.com/smarttour/1727071,Bellavista – Nationalpark-Panoramaweg loop from Zernez,Intermediate,11.49,708.66,708.66,288,2.41,2023-05-07_1110162955_GPX Download_ St. Anton – Restaurant St.Anton Runde von Heiden.gpx,15.74
https://www.komoot.com/smarttour/4191575,Prui – Ftan loop from Muglinèr,Expert,14.1,876.3,876.3,313,2.74,2023-05-09_1112393997_GPX Download_ Wanderrunde von Arzier.gpx,11.69
https://www.komoot.com/smarttour/8072484,Uina-Schlucht – Val d'Uina loop from Sur En,Expert,18.83,1036.32,1036.32,414,2.74,2023-05-07_1110068090_GPX Download_ Wanderrunde von Bettingen.gpx,5.02
https://www.komoot.com/smarttour/861519,Zernez – Piz Murtaöl loop from Zernez,Expert,13.55,1074.42,1074.42,375,2.09,2023-05-08_1111587404_GPX Download_ Zernez – Piz Murtaöl Runde von Zernez.gpx,13.32
https://www.komoot.com/smarttour/5511848,Sent – Sent loop from San Bastian,Intermediate,9.59,274.32,274.32,169,3.38,2023-05-08_1111587540_GPX Download_ Sent – Sent Runde von San Bastian.gpx,9.58
https://www.komoot.com/smarttour/8071851,Tschuccai (korrekte Position) – Lai da Rims loop from Santa Maria,Expert,16.09,1005.84,1005.84,378,2.57,2023-05-08_1111587692_GPX Download_ Tschuccai (korrekte Position) – Lai da Rims Runde von Santa Maria.gpx,15.98
https://www.komoot.com/smarttour/8075610,Sent – Scuol loop from Sent,Intermediate,11.52,320.04,320.04,202,3.38,2023-05-08_1111587735_GPX Download_ Sent – Scuol Runde von Sent.gpx,11.5
https://www.komoot.com/smarttour/162229,Ponte Tibetano – Great Walk loop from Gudo,Intermediate,10.44,563.88,579.12,224,2.74,2023-05-08_1111588155_GPX Download_ San Bernardo – Great Walk Runde von Monte Carasso.gpx,5.29
https://www.komoot.com/smarttour/79897,San Bernardo – Ponte Tibetano loop from Monte Carasso,Intermediate,8.84,563.88,563.88,204,2.57,2023-05-08_1111587790_GPX Download_ San Bernardo – Ponte Tibetano Runde von Monte Carasso.gpx,8.74
https://www.komoot.com/smarttour/12071616,Viewpoint for a break – Great Walk loop from Monte Carasso,Intermediate,7.95,579.12,579.12,188,2.57,2023-05-08_1111587821_GPX Download_ Viewpoint for a break – Great Walk Runde von Monte Carasso.gpx,7.83
https://www.komoot.com/smarttour/12072585,Ponte Tibetano – San Bernardo loop from Gudo,Intermediate,8.37,426.72,426.72,170,2.9,2023-05-08_1111587842_GPX Download_ Ponte Tibetano – San Bernardo Runde von Gudo.gpx,8.31
https://www.komoot.com/smarttour/12072733,San Bernardo – Ponte Tibetano loop from Bellinzona,Expert,17.54,655.32,655.32,340,3.06,2023-05-09_1112384829_GPX Download_ Blick auf Martigny – Lac de Fully Runde von Mazembroz.gpx,9.0
https://www.komoot.com/smarttour/7918603,Ponte Tibetano – Viewpoint for a break loop from Sementina,Intermediate,5.38,541.02,541.02,149,2.09,2023-05-08_1111588105_GPX Download_ Ponte Tibetano – Viewpoint for a break Runde von Sementina.gpx,5.21
https://www.komoot.com/smarttour/12071722,San Bernardo – Great Walk loop from Monte Carasso,Intermediate,5.33,320.04,320.04,115,2.74,2023-05-07_1110471688_GPX Download_ Rheindelta – historischer Ringwall Runde von Rheineck.gpx,6.45
https://www.komoot.com/smarttour/7919748,Castello di Montebello – Altstadt Bellinzona loop from Bellinzona,Intermediate,6.94,304.8,312.42,139,3.06,2023-05-08_1111588172_GPX Download_ Castello di Montebello – Altstadt Bellinzona Runde von Bellinzona.gpx,6.91
https://www.komoot.com/smarttour/725862,Tolle Holzbrücke – Ponte Tibetano loop from Gudo,Easy,4.44,205.74,205.74,87,3.06,2023-05-08_1111588199_GPX Download_ Tolle Holzbrücke – Ponte Tibetano Runde von Gudo.gpx,4.42
https://www.komoot.com/smarttour/285905,Castello di Sasso Corbaro – Altstadt Bellinzona loop from Bellinzona,Intermediate,7.56,411.48,411.48,161,2.9,2023-05-08_1111588238_GPX Download_ Castello di Sasso Corbaro – Altstadt Bellinzona Runde von Bellinzona.gpx,7.5
https://www.komoot.com/smarttour/12070622,Ponte Tibetano – Viewpoint for a break loop from Monte Carasso,Expert,14.1,1249.68,1249.68,362,2.41,2023-05-08_1111592162_GPX Download_ Wald-Xylophon – Hotel Restaurant Seerose Runde von Mosen.gpx,11.8
https://www.komoot.com/smarttour/7919660,Altstadt Bellinzona – Castello di Montebello loop from Bellinzona,Intermediate,8.59,266.7,266.7,157,3.22,2023-05-08_1111588987_GPX Download_ Altstadt Bellinzona – Castello di Montebello Runde von Bellinzona.gpx,11.76
